Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Ken McComa,Ken_McComa,,,Q3,Q6,
Jimmy Archey,Jimmy_Archey,http://dbpedia.org/resource/Jimmy_Archey,https://linkedjazz.org/image/square/Jimmy_Archey.png,Q3,Q6,
Joe Thomas,Joe_Thomas,http://dbpedia.org/resource/Joe_Thomas_(saxophonist),https://linkedjazz.org/image/square/Joe_Thomas_(saxophonist).png,Q3,Q6,
Earl Bostic,Earl_Bostic,http://dbpedia.org/resource/Earl_Bostic,https://linkedjazz.org/image/square/Earl_Bostic.png,Q3,Q6,
Jimmy Sands,Jimmy_Sands,,https://linkedjazz.org/image/square/Jimmy_Sands.png,Q3,Q6,
Benny Waters,Benny_Waters,http://dbpedia.org/resource/Benny_Waters,https://linkedjazz.org/image/square/Benny_Waters.png,Q3,Q6,
Hot Lips Page,Hot_Lips_Page,http://dbpedia.org/resource/Hot_Lips_Page,https://linkedjazz.org/image/square/Hot_Lips_Page.png,Q3,Q6,
Charlie Johnson,Charlie_Johnson,http://dbpedia.org/resource/Charlie_Johnson_(bandleader),https://linkedjazz.org/image/square/Charlie_Johnson_(bandleader).png,Q3,Q6,
Billy Taylor,Billy_Taylor,http://dbpedia.org/resource/Billy_Taylor,https://linkedjazz.org/image/square/Billy_Taylor.png,Q3,Q6,
Dan Grissom,Dan_Grissom,,https://linkedjazz.org/image/square/Dan_Grissom.png,Q3,Q6,
Perry Bradford,Perry_Bradford,,https://linkedjazz.org/image/square/Perry_Bradford.png,Q3,Q6,
Trummy Young,Trummy_Young,http://dbpedia.org/resource/Trummy_Young,https://linkedjazz.org/image/square/Trummy_Young.png,Q3,Q6,
Mamie Smith,Mamie_Smith,http://dbpedia.org/resource/Mamie_Smith,https://linkedjazz.org/image/square/Mamie_Smith.png,Q3,Q6,
Edgar Sampson,Edgar_Sampson,,https://linkedjazz.org/image/square/Edgar_Sampson.png,Q3,Q6,
Chico Hamilton,Chico_Hamilton,http://dbpedia.org/resource/Chico_Hamilton,https://linkedjazz.org/image/square/Chico_Hamilton.png,Q3,Q6,
Len Lyons,Len_Lyons,,https://linkedjazz.org/image/square/Len_Lyons.png,Q3,Q6,
Randy Weston,Randy_Weston,http://dbpedia.org/resource/Randy_Weston,https://linkedjazz.org/image/square/Randy_Weston.png,Q3,Q6,
Red Garland,Red_Garland,http://dbpedia.org/resource/Red_Garland,https://linkedjazz.org/image/square/Red_Garland.png,Q3,Q6,
Leopold Stokowski,Leopold_Stokowski,,https://linkedjazz.org/image/square/Leopold_Stokowski.png,Q3,Q6,
Art Farmer,Art_Farmer,http://dbpedia.org/resource/Art_Farmer,https://linkedjazz.org/image/square/Art_Farmer.png,Q3,Q6,
Slide Hampton,Slide_Hampton,http://dbpedia.org/resource/Slide_Hampton,https://linkedjazz.org/image/square/Slide_Hampton.png,Q3,Q6,
Maynard Ferguson,Maynard_Ferguson,http://dbpedia.org/resource/Maynard_Ferguson,https://linkedjazz.org/image/square/Maynard_Ferguson.png,Q3,Q6,
Ahmad Jamal,Ahmad_Jamal,http://dbpedia.org/resource/Ahmad_Jamal,https://linkedjazz.org/image/square/Ahmad_Jamal.png,Q3,Q6,
Mundell Lowe,Mundell_Lowe,http://dbpedia.org/resource/Mundell_Lowe,https://linkedjazz.org/image/square/Mundell_Lowe.png,Q3,Q6,
Oliver Nelson,Oliver_Nelson,http://dbpedia.org/resource/Oliver_Nelson,https://linkedjazz.org/image/square/Oliver_Nelson.png,Q3,Q6,
Don Lamond,Don_Lamond,http://dbpedia.org/resource/Don_Lamond,https://linkedjazz.org/image/square/Don_Lamond.png,Q3,Q6,
Jackie Cain,Jackie_Cain,http://dbpedia.org/resource/Jackie_Cain,https://linkedjazz.org/image/square/Jackie_Cain.png,Q3,Q6,
Gene Norman,Gene_Norman,,https://linkedjazz.org/image/square/Gene_Norman.png,Q3,Q6,
Roy Kral,Roy_Kral,http://dbpedia.org/resource/Roy_Kral,https://linkedjazz.org/image/square/Roy_Kral.png,Q3,Q6,
Ed Shaughnessy,Ed_Shaughnessy,http://dbpedia.org/resource/Ed_Shaughnessy,https://linkedjazz.org/image/square/Ed_Shaughnessy.png,Q3,Q6,
Charlie Short,Charlie_Short,,,Q3,Q6,
Hall Overton,Hall_Overton,http://dbpedia.org/resource/Hall_Overton,https://linkedjazz.org/image/square/Hall_Overton.png,Q3,Q6,
Jack Teagarden,Jack_Teagarden,http://dbpedia.org/resource/Jack_Teagarden,https://linkedjazz.org/image/square/Jack_Teagarden.png,Q3,Q6,
Tony Scott,Tony_Scott,http://dbpedia.org/resource/Tony_Scott_(musician),https://linkedjazz.org/image/square/Tony_Scott_(musician).png,Q3,Q6,
Dick Hyman,Dick_Hyman,http://dbpedia.org/resource/Dick_Hyman,https://linkedjazz.org/image/square/Dick_Hyman.png,Q3,Q6,
Doc Severinsen,Doc_Severinsen,http://dbpedia.org/resource/Doc_Severinsen,https://linkedjazz.org/image/square/Doc_Severinsen.png,Q3,Q6,
Dave Tough,Dave_Tough,http://dbpedia.org/resource/Dave_Tough,https://linkedjazz.org/image/square/Dave_Tough.png,Q3,Q6,
Gary Anderson,Gary_Anderson,http://dbpedia.org/resource/Gary_M._Anderson,,Q3,Q6,
Jesse Davis,Jesse_Davis,http://dbpedia.org/resource/Jesse_Davis,https://linkedjazz.org/image/square/Jesse_Davis.png,Q3,Q6,
Rick Chamberlain,Rick_Chamberlain,http://dbpedia.org/resource/Richard_Chamberlain,https://linkedjazz.org/image/square/Richard_Chamberlain.png,Q3,Q6,
Phil Ramone,Phil_Ramone,http://dbpedia.org/resource/Phil_Ramone,https://linkedjazz.org/image/square/Phil_Ramone.png,Q3,Q6,
Johnny Coates,Johnny_Coates,,https://linkedjazz.org/image/square/Johnny_Coates.png,Q3,Q6,
Hal Crook,Hal_Crook,http://dbpedia.org/resource/Hal_Crook,https://linkedjazz.org/image/square/Hal_Crook.png,Q3,Q6,
Billy Byers,Billy_Byers,http://dbpedia.org/resource/Billy_Byers,https://linkedjazz.org/image/square/Billy_Byers.png,Q3,Q6,
John Earle,John_Earle,http://dbpedia.org/resource/John_Earle_%28musician%29,https://linkedjazz.org/image/square/John_Earle_(musician).png,Q3,Q6,
Harold Arlen,Harold_Arlen,http://dbpedia.org/resource/Harold_Arlen,https://linkedjazz.org/image/square/Harold_Arlen.png,Q3,Q6,
Bill Goodwin,Bill_Goodwin,http://dbpedia.org/resource/Bill_Goodwin_(jazz_drummer),https://linkedjazz.org/image/square/Bill_Goodwin_(jazz_drummer).png,Q3,Q6,
Joe Roccisano,Joe_Roccisano,http://dbpedia.org/resource/Joe_Roccisano,https://linkedjazz.org/image/square/Joe_Roccisano.png,Q3,Q6,
John Zorn,John_Zorn,http://dbpedia.org/resource/John_Zorn,https://linkedjazz.org/image/square/John_Zorn.png,Q3,Q6,
Teddy Kotick,Teddy_Kotick,http://dbpedia.org/resource/Teddy_Kotick,https://linkedjazz.org/image/square/Teddy_Kotick.png,Q3,Q6,
Harvey LaRose,Harvey_LaRose,,,Q3,Q6,
Sal Salvador,Sal_Salvador,http://dbpedia.org/resource/Sal_Salvador,https://linkedjazz.org/image/square/Sal_Salvador.png,Q3,Q6,
Vincent Herring,Vincent_Herring,http://dbpedia.org/resource/Vincent_Herring,https://linkedjazz.org/image/square/Vincent_Herring.png,Q3,Q6,
Elbridge Bryant,Elbridge_Bryant,http://dbpedia.org/resource/Elbridge_Bryant,https://linkedjazz.org/image/square/Elbridge_Bryant.png,Q3,Q6,
Guy Lombardo,Guy_Lombardo,http://dbpedia.org/resource/Guy_Lombardo,https://linkedjazz.org/image/square/Guy_Lombardo.png,Q3,Q6,
Sam Marowitz,Sam_Marowitz,,,Q3,Q6,
Martha Flowers,Martha_Flowers,,https://linkedjazz.org/image/square/Martha_Flowers.png,Q3,Q6,
Jim Chapin,Jim_Chapin,http://dbpedia.org/resource/Jim_Chapin,https://linkedjazz.org/image/square/Jim_Chapin.png,Q3,Q6,
Ed Jobear,Ed_Jobear,,,Q3,Q6,"He is a dentist, can't find a website for him. "
Chris Gunning,Chris_Gunning,http://dbpedia.org/resource/Chris_Gunning,https://linkedjazz.org/image/square/Chris_Gunning.png,Q3,Q6,
Don Stratton,Don_Stratton,,https://linkedjazz.org/image/square/Don_Stratton.png,Q3,Q6,
Billy Joel,Billy_Joel,http://dbpedia.org/resource/Billy_Joel,https://linkedjazz.org/image/square/Billy_Joel.png,Q3,Q6,
Paul Simon,Paul_Simon,http://dbpedia.org/resource/Paul_Simon,https://linkedjazz.org/image/square/Paul_Simon.png,Q3,Q6,
Ralph Burns,Ralph_Burns,http://dbpedia.org/resource/Ralph_Burns,https://linkedjazz.org/image/square/Ralph_Burns.png,Q3,Q6,
Peter Mennin,Peter_Mennin,http://dbpedia.org/resource/Peter_Mennin,https://linkedjazz.org/image/square/Peter_Mennin.png,Q3,Q6,
Phoebe Snow,Phoebe_Snow,http://dbpedia.org/resource/Phoebe_Snow,https://linkedjazz.org/image/square/Phoebe_Snow.png,Q3,Q6,
Vaughan Monroe,Vaughan_Monroe,http://dbpedia.org/resource/Vaughan_Monroe,https://linkedjazz.org/image/square/Vaughan_Monroe.png,Q3,Q6,
Al Hibbler,Al_Hibbler,http://dbpedia.org/resource/Al_Hibbler,https://linkedjazz.org/image/square/Al_Hibbler.png,Q3,Q6,
Bob Weinstock,Bob_Weinstock,http://dbpedia.org/resource/Bob_Weinstock,https://linkedjazz.org/image/square/Bob_Weinstock.png,Q3,Q6,
Joseph Allard,Joseph_Allard,http://dbpedia.org/resource/Joseph_Allard,https://linkedjazz.org/image/square/Joseph_Allard.png,Q3,Q6,
Jerry Dodgion,Jerry_Dodgion,http://dbpedia.org/resource/Jerry_Dodgion,https://linkedjazz.org/image/square/Jerry_Dodgion.png,Q3,Q6,
Henry Brant,Henry_Brant,http://dbpedia.org/resource/Henry_Brant,https://linkedjazz.org/image/square/Henry_Brant.png,Q3,Q6,
Manny Albam,Manny_Albam,http://dbpedia.org/resource/Manny_Albam,https://linkedjazz.org/image/square/Manny_Albam.png,Q3,Q6,
Anthony Braxton,Anthony_Braxton,http://dbpedia.org/resource/Anthony_Braxton,https://linkedjazz.org/image/square/Anthony_Braxton.png,Q3,Q6,
Mike Abene,Mike_Abene,http://dbpedia.org/resource/Mike_Abene,https://linkedjazz.org/image/square/Mike_Abene.png,Q3,Q6,
Jerome Kern,Jerome_Kern,http://dbpedia.org/resource/Jerome_Kern,https://linkedjazz.org/image/square/Jerome_Kern.png,Q3,Q6,
John Cage,John_Cage,http://dbpedia.org/resource/John_Cage,https://linkedjazz.org/image/square/John_Cage.png,Q3,Q6,
Tom Harrell,Tom_Harrell,http://dbpedia.org/resource/Tom_Harrell,https://linkedjazz.org/image/square/Tom_Harrell.png,Q3,Q6,
Steve Gilmore,Steve_Gilmore,,https://linkedjazz.org/image/square/Steve_Gilmore.png,Q3,Q6,
Al Cohn,Al_Cohn,http://dbpedia.org/resource/Al_Cohn,https://linkedjazz.org/image/square/Al_Cohn.png,Q3,Q6,
William Schumann,William_Schumann,http://dbpedia.org/resource/William_Schumann,https://linkedjazz.org/image/square/William_Schumann.png,Q3,Q6,
Jerome Richardson,Jerome_Richardson,http://dbpedia.org/resource/Jerome_Richardson,https://linkedjazz.org/image/square/Jerome_Richardson.png,Q3,Q6,
Hal Serra,Hal_Serra,,https://linkedjazz.org/image/square/Hal_Serra.png,Q3,Q6,"He is a dentist, can't find a website for him. "
Pete Robinson,Pete_Robinson,http://dbpedia.org/resource/J._Peter_Robinson,https://linkedjazz.org/image/square/J._Peter_Robinson.png,Q3,Q6,
Austin High Gang,Austin_High_Gang,http://dbpedia.org/resource/Austin_High_Gang,https://linkedjazz.org/image/square/Austin_High_Gang.png,Q3,Q6,
Brian Lynch,Brian_Lynch,http://dbpedia.org/resource/Brian_Lynch_(musician),https://linkedjazz.org/image/square/Brian_Lynch_(musician).png,Q3,Q6,
Chuck Andrus,Chuck_Andrus,http://dbpedia.org/resource/Chuck_Andrus,https://linkedjazz.org/image/square/Chuck_Andrus.png,Q3,Q6,
Mike Brecker,Mike_Brecker,,https://linkedjazz.org/image/square/Mike_Brecker.png,Q3,Q6,
Conte Candoli,Conte_Candoli,http://dbpedia.org/resource/Conte_Candoli,https://linkedjazz.org/image/square/Conte_Candoli.png,Q3,Q6,
Michel Legrand,Michel_Legrand,http://dbpedia.org/resource/Michel_Legrand,https://linkedjazz.org/image/square/Michel_Legrand.png,Q3,Q6,
Roy Campanella,Roy_Campanella,http://dbpedia.org/resource/Roy_Campanella,https://linkedjazz.org/image/square/Roy_Campanella.png,Q3,Q6,
Chu Berry,Chu_Berry,http://dbpedia.org/resource/Chu_Berry,https://linkedjazz.org/image/square/Chu_Berry.png,Q3,Q6,
Barbra Streisand,Barbra_Streisand,http://dbpedia.org/resource/Barbra_Streisand,https://linkedjazz.org/image/square/Barbra_Streisand.png,Q3,Q6,
Cab Jivers,Cab_Jivers,,https://linkedjazz.org/image/square/Cab_Jivers.png,Q3,Q6,
Richard Davis,Richard_Davis,http://dbpedia.org/resource/Richard_Davis_(double_bassist),https://linkedjazz.org/image/square/Richard_Davis_(double_bassist).png,Q3,Q6,
Keg Johnson,Keg_Johnson,http://dbpedia.org/resource/Keg_Johnson,https://linkedjazz.org/image/square/Keg_Johnson.png,Q3,Q6,
Lou Rawls,Lou_Rawls,http://dbpedia.org/resource/Lou_Rawls,https://linkedjazz.org/image/square/Lou_Rawls.png,Q3,Q6,
Bobby Hackett,Bobby_Hackett,http://dbpedia.org/resource/Bobby_Hackett,https://linkedjazz.org/image/square/Bobby_Hackett.png,Q3,Q6,
Benny Payne,Benny_Payne,,https://linkedjazz.org/image/square/Benny_Payne.png,Q3,Q6,
Wild Bill Davis,Wild_Bill_Davis,http://dbpedia.org/resource/Wild_Bill_Davis,https://linkedjazz.org/image/square/Wild_Bill_Davis.png,Q3,Q6,
Mona Hinton,Mona_Hinton,,https://linkedjazz.org/image/square/Mona_Hinton.png,Q3,Q6,
Willie Nelson,Willie_Nelson,http://dbpedia.org/resource/Willie_Nelson,https://linkedjazz.org/image/square/Willie_Nelson.png,Q3,Q6,
Jackie Robinson,Jackie_Robinson,http://dbpedia.org/resource/Jackie_Robinson,https://linkedjazz.org/image/square/Jackie_Robinson.png,Q3,Q6,
Max Baer,Max_Baer,http://dbpedia.org/resource/Max_Baer_(boxer),https://linkedjazz.org/image/square/Max_Baer_(boxer).png,Q3,Q6,
Robin Roberts,Robin_Roberts,http://dbpedia.org/resource/Robin_Roberts_(baseball),https://linkedjazz.org/image/square/Robin_Roberts_(baseball).png,Q3,Q6,
Joe Louis,Joe_Louis,http://dbpedia.org/resource/Joe_Louis,https://linkedjazz.org/image/square/Joe_Louis.png,Q3,Q6,
Sherman Ferguson,Sherman_Ferguson,http://dbpedia.org/resource/Sherman_Ferguson,https://linkedjazz.org/image/square/Sherman_Ferguson.png,Q3,Q6,
Stepin Fetchit,Stepin_Fetchit,http://dbpedia.org/resource/Stepin_Fetchit,https://linkedjazz.org/image/square/Stepin_Fetchit.png,Q3,Q6,
Gerald Wiggins,Gerald_Wiggins,http://dbpedia.org/resource/Gerald_Wiggins,https://linkedjazz.org/image/square/Gerald_Wiggins.png,Q3,Q6,
Tony Curtis,Tony_Curtis,http://dbpedia.org/resource/Tony_Curtis,https://linkedjazz.org/image/square/Tony_Curtis.png,Q3,Q6,
Red Holloway,Red_Holloway,http://dbpedia.org/resource/Red_Holloway,https://linkedjazz.org/image/square/Red_Holloway.png,Q3,Q6,
Spike Jones,Spike_Jones,http://dbpedia.org/resource/Spike_Jones,https://linkedjazz.org/image/square/Spike_Jones.png,Q3,Q6,
Helen Grayco,Helen_Grayco,,https://linkedjazz.org/image/square/Helen_Grayco.png,Q3,Q6,
Andy Simpkins,Andy_Simpkins,http://dbpedia.org/resource/Andy_Simpkins,https://linkedjazz.org/image/square/Andy_Simpkins.png,Q3,Q6,
Kay Starr,Kay_Starr,http://dbpedia.org/resource/Kay_Starr,https://linkedjazz.org/image/square/Kay_Starr.png,Q3,Q6,
Billy Barty,Billy_Barty,http://dbpedia.org/resource/Billy_Barty,https://linkedjazz.org/image/square/Billy_Barty.png,Q3,Q6,
Paul Humphrey,Paul_Humphrey,http://dbpedia.org/resource/Paul_Humphrey,https://linkedjazz.org/image/square/Paul_Humphrey.png,Q3,Q6,
George Rock,George_Rock,http://dbpedia.org/resource/George_Rock,https://linkedjazz.org/image/square/George_Rock.png,Q3,Q6,
Gil Bernal,Gil_Bernal,http://dbpedia.org/resource/Gil_Bernal,https://linkedjazz.org/image/square/Gil_Bernal.png,Q3,Q6,
Jack Cole,Jack_Cole,http://dbpedia.org/resource/Jack_Cole_(choreographer),https://linkedjazz.org/image/square/Jack_Cole_(choreographer).png,Q3,Q6,
Ty Cobb,Ty_Cobb,http://dbpedia.org/resource/Ty_Cobb,https://linkedjazz.org/image/square/Ty_Cobb.png,Q3,Q6,
Arnold Ross,Arnold_Ross,,https://linkedjazz.org/image/square/Arnold_Ross.png,Q3,Q6,
Jackie Mills,Jackie_Mills,,,Q3,Q6,
Jack Lemmon,Jack_Lemmon,http://dbpedia.org/resource/Jack_Lemmon,https://linkedjazz.org/image/square/Jack_Lemmon.png,Q3,Q6,
Marilyn Monroe,Marilyn_Monroe,http://dbpedia.org/resource/Marilyn_Monroe,https://linkedjazz.org/image/square/Marilyn_Monroe.png,Q3,Q6,
Al Tinney,Al_Tinney,http://dbpedia.org/resource/Al_Tinney,https://linkedjazz.org/image/square/Al_Tinney.png,Q3,Q6,
Tony Boyd,Tony_Boyd,,,Q3,Q6,Wikipedia article listing Tony Boyd's band 
Bumps Myers,Bumps_Myers,,https://linkedjazz.org/image/square/Bumps_Myers.png,Q3,Q6,
Zutty Singleton,Zutty_Singleton,http://dbpedia.org/resource/Zutty_Singleton,https://linkedjazz.org/image/square/Zutty_Singleton.png,Q3,Q6,
Jimmy Noone,Jimmy_Noone,,https://linkedjazz.org/image/square/Jimmy_Noone.png,Q3,Q6,
Benny Morton,Benny_Morton,http://dbpedia.org/resource/Benny_Morton,https://linkedjazz.org/image/square/Benny_Morton.png,Q3,Q6,
Lil Armstrong,Lil_Armstrong,http://dbpedia.org/resource/Lil_Armstrong,https://linkedjazz.org/image/square/Lil_Armstrong.png,Q3,Q6,
Dick Cavett,Dick_Cavett,http://dbpedia.org/resource/Dick_Cavett,https://linkedjazz.org/image/square/Dick_Cavett.png,Q3,Q6,
Cannonball Adderley,Cannonball_Adderley,http://dbpedia.org/resource/Cannonball_Adderley,https://linkedjazz.org/image/square/Cannonball_Adderley.png,Q3,Q6,
Ben Pollack,Ben_Pollack,http://dbpedia.org/resource/Ben_Pollack,https://linkedjazz.org/image/square/Ben_Pollack.png,Q3,Q6,
John Kirby,John_Kirby,http://dbpedia.org/resource/John_Kirby_(musician),https://linkedjazz.org/image/square/John_Kirby_(musician).png,Q3,Q6,
Kid Ory,Kid_Ory,http://dbpedia.org/resource/Kid_Ory,https://linkedjazz.org/image/square/Kid_Ory.png,Q3,Q6,
Al Jolson,Al_Jolson,http://dbpedia.org/resource/Al_Jolson,https://linkedjazz.org/image/square/Al_Jolson.png,Q3,Q6,
Willis Conover,Willis_Conover,http://dbpedia.org/resource/Willis_Conover,https://linkedjazz.org/image/square/Willis_Conover.png,Q3,Q6,
Joe Turner,Joe_Turner,http://dbpedia.org/resource/Joe_Turner_(jazz_pianist),https://linkedjazz.org/image/square/Joe_Turner_(jazz_pianist).png,Q3,Q6,
Bill Berry,Bill_Berry,http://dbpedia.org/resource/Bill_Berry_(trumpeter),https://linkedjazz.org/image/square/Bill_Berry_(trumpeter).png,Q3,Q6,
Urbie Green,Urbie_Green,http://dbpedia.org/resource/Urbie_Green,https://linkedjazz.org/image/square/Urbie_Green.png,Q3,Q6,
Louis Bellson,Louis_Bellson,,https://linkedjazz.org/image/square/Louis_Bellson.png,Q3,Q6,
George Barnes,George_Barnes,http://dbpedia.org/resource/George_Barnes_(musician),https://linkedjazz.org/image/square/George_Barnes_(musician).png,Q3,Q6,
Ben Bernie,Ben_Bernie,http://dbpedia.org/resource/Ben_Bernie,https://linkedjazz.org/image/square/Ben_Bernie.png,Q3,Q6,
Sy Johnson,Sy_Johnson,http://dbpedia.org/resource/Sy_Johnson,,Q3,Q6,
Scoops Carey,Scoops_Carey,,,Q3,Q6,
Bucky Pizzarelli,Bucky_Pizzarelli,http://dbpedia.org/resource/Bucky_Pizzarelli,https://linkedjazz.org/image/square/Bucky_Pizzarelli.png,Q3,Q6,
Wilbur Ware,Wilbur_Ware,http://dbpedia.org/resource/Wilbur_Ware,https://linkedjazz.org/image/square/Wilbur_Ware.png,Q3,Q6,
Al Morgan,Al_Morgan,http://dbpedia.org/resource/Al_Morgan_(musician),,Q3,Q6,
John Benson Brooks,John_Benson_Brooks,http://dbpedia.org/resource/John_Benson_Brooks,https://linkedjazz.org/image/square/John_Benson_Brooks.png,Q3,Q6,
Bob Cranshaw,Bob_Cranshaw,http://dbpedia.org/resource/Bob_Cranshaw,https://linkedjazz.org/image/square/Bob_Cranshaw.png,Q3,Q6,
Jimmy Bertrand,Jimmy_Bertrand,http://dbpedia.org/resource/Jimmy_Bertrand,https://linkedjazz.org/image/square/Jimmy_Bertrand.png,Q3,Q6,
Alberta Hunter,Alberta_Hunter,http://dbpedia.org/resource/Alberta_Hunter,https://linkedjazz.org/image/square/Alberta_Hunter.png,Q3,Q6,
Eddie South,Eddie_South,http://dbpedia.org/resource/Eddie_South,https://linkedjazz.org/image/square/Eddie_South.png,Q3,Q6,
Erskine Tate,Erskine_Tate,http://dbpedia.org/resource/Erskine_Tate,https://linkedjazz.org/image/square/Erskine_Tate.png,Q3,Q6,
Al Capone,Al_Capone,http://dbpedia.org/resource/Al_Capone,https://linkedjazz.org/image/square/Al_Capone.png,Q3,Q6,
Barry Galbraith,Barry_Galbraith,http://dbpedia.org/resource/Barry_Galbraith,https://linkedjazz.org/image/square/Barry_Galbraith.png,Q3,Q6,
Bob Shaffner,Bob_Shaffner,,,Q3,Q6,trumpet player
Porter Kilbert,Porter_Kilbert,,https://linkedjazz.org/image/square/Porter_Kilbert.png,Q3,Q6,
Claude Hopkins,Claude_Hopkins,http://dbpedia.org/resource/Claude_Hopkins,https://linkedjazz.org/image/square/Claude_Hopkins.png,Q3,Q6,
Israel Crosby,Israel_Crosby,http://dbpedia.org/resource/Israel_Crosby,https://linkedjazz.org/image/square/Israel_Crosby.png,Q3,Q6,
Benny Green,Benny_Green,http://dbpedia.org/resource/Benny_Green_(pianist),https://linkedjazz.org/image/square/Benny_Green_(pianist).png,Q3,Q6,
Barney Bigard,Barney_Bigard,http://dbpedia.org/resource/Barney_Bigard,https://linkedjazz.org/image/square/Barney_Bigard.png,Q3,Q6,
Jim Hall,Jim_Hall,http://dbpedia.org/resource/Jim_Hall_(musician),https://linkedjazz.org/image/square/Jim_Hall_(musician).png,Q3,Q6,
Johnny Dodds,Johnny_Dodds,http://dbpedia.org/resource/Johnny_Dodds,https://linkedjazz.org/image/square/Johnny_Dodds.png,Q3,Q6,
Ray Nance,Ray_Nance,http://dbpedia.org/resource/Ray_Nance,https://linkedjazz.org/image/square/Ray_Nance.png,Q3,Q6,
Mel Powell,Mel_Powell,http://dbpedia.org/resource/Mel_Powell,https://linkedjazz.org/image/square/Mel_Powell.png,Q3,Q6,
Foots Thomas,Foots_Thomas,,https://linkedjazz.org/image/square/Foots_Thomas.png,Q3,Q6,
Al Hall,Al_Hall,http://dbpedia.org/resource/Al_Hall_(musician),https://linkedjazz.org/image/square/Al_Hall_(musician).png,Q3,Q6,
Bobby Rosengarden,Bobby_Rosengarden,http://dbpedia.org/resource/Bobby_Rosengarden,https://linkedjazz.org/image/square/Bobby_Rosengarden.png,Q3,Q6,
Clark Smith,Clark_Smith,,https://linkedjazz.org/image/square/Clark_Smith.png,Q3,Q6,
John Lee Hooker,John_Lee_Hooker,http://dbpedia.org/resource/John_Lee_Hooker,https://linkedjazz.org/image/square/John_Lee_Hooker.png,Q3,Q6,
Albert Collins,Albert_Collins,http://dbpedia.org/resource/Albert_Collins,https://linkedjazz.org/image/square/Albert_Collins.png,Q3,Q6,
John Mayall,John_Mayall,http://dbpedia.org/resource/John_Mayall,https://linkedjazz.org/image/square/John_Mayall.png,Q3,Q6,
Bill Cosby,Bill_Cosby,http://dbpedia.org/resource/Bill_Cosby,https://linkedjazz.org/image/square/Bill_Cosby.png,Q3,Q6,
